08/RFP/PHY1100 STTF 08,SFI Short Term Travel Fellowship (STTF),Gerard O'Sullivan,University College Dublin (UCD),Investigation of radiative energy losses from tungsten plasmas ,01/12/2008,26/11/2009,"8,733"
06/RFP/BIM030 STTF 08,SFI Short Term Travel Fellowship (STTF),William Gallagher,University College Dublin (UCD),Novel Agents for Photodynamic Therapy-Based Treatment of Cancer: Pre-Clinical and Mechanistic Studies ,01/12/2008,26/11/2009,"8,850"
08/RFP/ENM172 STTF 08,SFI Short Term Travel Fellowship (STTF),Patrick McGarry,"National University of Ireland, Galway (NUIG)",Development of an active biomechanical model to analyse experimentally observed cell behaviour in response to mechanical stimuli,01/12/2008,26/11/2009,"9,036"
07/IN.1/B949 STTF 08,SFI Short Term Travel Fellowship (STTF),Marina Lynch,Trinity College Dublin (TCD),Role of inflammation in age-related neurodegeneration ,01/12/2008,26/11/2009,"9,085"
08/RFP/MTH1476 STTF 08,SFI Short Term Travel Fellowship (STTF),Eugene Benilov,University of Limerick (UL),Stability of vortices in fluids ,01/12/2008,26/11/2009,"9,143"
06/RFP/CHEF522 STTF 08,SFI Short Term Travel Fellowship (STTF),Niclas Karlsson,"National University of Ireland, Galway (NUIG)",Using mass spectrometry for identifying components involved in cellular glycosylation regulation ,01/12/2008,26/11/2009,"9,335"
07/RFP/BICF685 STTF 08,SFI Short Term Travel Fellowship (STTF),Tewfik Soulimane,University of Limerick (UL),Functional and structural analysis of respiratory chain complexes from Thermus thermophilus ,01/12/2008,26/11/2009,"9,375"
06/RFP/ENM045 STTF 08,SFI Short Term Travel Fellowship (STTF),Kevin O'Kelly,Trinity College Dublin (TCD),Scale effects in nano-indentation fracture toughness measurements of brittle ceramics arising from crack-microstructure interactions ,01/12/2008,26/11/2009,"9,729"
07/IN.1/B955 STTF 08,SFI Short Term Travel Fellowship (STTF),Max Dow,University College Cork (UCC),The HD-GYP domain and cyclic di-GMP signalling in the virulence of bacterial pathogens of humans and plants ,01/12/2008,26/11/2009,"10,109"
07/RFP/BICF259 STTF 08,SFI Short Term Travel Fellowship (STTF),Evelyn Murphy,University College Dublin (UCD),The contribution of NR4A2-dependet gene expression for the development of chronic inflammatory joint disease ,01/12/2008,26/11/2009,"10,457"
05/Y12/B686 STTF 08,SFI Short Term Travel Fellowship (STTF),David Finn,"National University of Ireland, Galway (NUIG)",Control of endogenous analgesia by the brain endocannabinoid system: sites and mechanisms of action ,01/12/2008,26/11/2009,"10,485"
03/CE2/I303-1 STTF 08,SFI Short Term Travel Fellowship (STTF),Kevin T. Ryan,University of Limerick (UL),CSET ISERC: Irish Software Engineering Research Centre (ISERC) ,01/12/2008,26/11/2009,"10,575"
08/RFP/MTR1083 STTF 08,SFI Short Term Travel Fellowship (STTF),Stefan Hutzler,Trinity College Dublin (TCD),Bubble and droplet structure: from the micro to the nano scale ,01/12/2008,26/11/2009,"11,002"
07/IN.1/B934 STTF 08,SFI Short Term Travel Fellowship (STTF),Andrew Bowie,Trinity College Dublin (TCD),Utilising vaccinia virus proteins to explore innate immune signalling mechanisms ,01/12/2008,26/11/2009,"11,134"
07/IN.1/I787 STTF 08,SFI Short Term Travel Fellowship (STTF),Martyn Pemble,Tyndall National Institute (TNI),Fundamental Studies of Optically Active Materials based on Advanced Growth Techniques and Colloidal Crystallisation ,01/12/2008,26/11/2009,"12,450"
07/SRC/I1172 STTF 08,SFI Short Term Travel Fellowship (STTF),Martyn Pemble,Tyndall National Institute (TNI),SRC FORME: Functional Oxides and Related Materials for Electronics ,01/12/2008,26/11/2009,"12,487"
08/RFP/EOB1595 STTF 08,SFI Short Term Travel Fellowship (STTF),Davide Pisani,"National University of Ireland, Maynooth (NUIM)",Testing arthropod evolution and the Cambrian animal radiation using new data and methods: MicroRNAs molecular sequences and relaxed molecular clocks ,01/12/2008,26/11/2009,"13,091"
06/RFP/ENM019 STTF 08,SFI Short Term Travel Fellowship (STTF),Damian Mooney,University College Dublin (UCD),Using Electromagnetic Fields to Probe and Influence Protein Behaviour ,01/12/2008,26/11/2009,"13,407"
06/RFP/CHP055 STTF 08,SFI Short Term Travel Fellowship (STTF),Dean Venables,University College Cork (UCC),New approaches to detecting trace halogen-containing compounds in the atmosphere ,01/12/2008,26/11/2009,"13,566"
08/RFP/ENM1218 STTF 08,SFI Short Term Travel Fellowship (STTF),Abhay Pandit,"National University of Ireland, Galway (NUIG)",Functionalised Nanofibres for Neuronal Regeneration ,01/12/2008,26/11/2009,"13,592"
02/CE1/B124 STTF 08,SFI Short Term Travel Fellowship (STTF),Fergus Shanahan,University College Cork (UCC),CSET APC: Alimentary Pharmabiotic Centre ,01/12/2008,26/11/2009,"14,249"
06/RFP/PHY006 STTF 08,SFI Short Term Travel Fellowship (STTF),Andrew Fagan,Trinity College Dublin (TCD),Development of a nuclear magnetic resonance imaging technique for the accurate detection and quantification of tissue sodium concentration in animal models of disease,01/12/2008,26/11/2009,"14,678"
08/Y15/B1336 STTF 08,SFI Short Term Travel Fellowship (STTF),Daniel J Kelly,Trinity College Dublin (TCD),Mechanobiology of mesenchymal stem cells for articular cartilage repair,01/12/2008,26/11/2009,"15,000"
07/RFP/PHY518s2,SFI Supplement,Sile Nic Chormaic,Tyndall National Institute (TNI),Manipulation Schemes for Cold Atoms,01/12/2008,26/12/2009,"46,475"
07/SK/I1204,SFI Stokes Professorship & Lectureship Programme,Alexei Pozdnoukhov,"National University of Ireland, Maynooth (NUIM)",Alexei Pozdnoukhov,01/12/2008,31/07/2013,"512,208"
07/SK/I1216a,SFI Stokes Professorship & Lectureship Programme,David Malone,"National University of Ireland, Maynooth (NUIM)",David Malone,01/12/2008,30/11/2013,"546,339"
07/SK/B1234,SFI Stokes Professorship & Lectureship Programme,Siegfried Handschuh,"National University of Ireland, Galway (NUIG)",Siegfried Handschuh,01/12/2008,30/11/2013,"546,597"
07/SK/I1252a,SFI Stokes Professorship & Lectureship Programme,Mark Flanagan,University College Dublin (UCD),Mark Flanagan,01/12/2008,30/11/2013,"552,515"
07/SK/B1242b,SFI Stokes Professorship & Lectureship Programme,Johan Ericsson,University College Dublin (UCD),Johan Ericcson,01/12/2008,30/11/2013,"1,052,479"
07/IN.1/I1810,SFI Principal Investigator Programme (PI),Stephen Fahy,Tyndall National Institute (TNI),Materials and charge Transport in Meso-scale Semiconductor Devices,01/12/2008,31/07/2013,"1,098,529"
04/CE/I509a5,SFI Infrastructural Support,Roger Whatmore,Tyndall National Institute (TNI),Tyndall National Institute: National Access Programme (Year 5),01/12/2008,26/11/2009,"1,857,000"
05/CE3/B754s5,SFI Supplement,Brian McCraith,Dublin City University (DCU),CSET Biomedical Diagnostics Institute (BDI) Supplement ,10/11/2008,31/05/2009,"19,747"
08/RFP/BMT1363s1,SFI Supplement,Ed Lavelle,Trinity College Dublin (TCD),Harnessing the immunostimluatory activity of chitosan to produce potent vaccine adjuvants,01/11/2008,18/08/2011,"19,500"
05/YI2/B643s1,SFI Supplement,Aoife McLysaght,Trinity College Dublin (TCD),Testing for the action of natural selection on novel human protein coding genes,01/11/2008,26/12/2009,"54,262"
07/W.1/B1829,SFI ETS Walton Visitor Award,Eric K Moses,University College Cork (UCC),Transcriptional profiling in human lymphocytes in pre-eclampsia,01/11/2008,29/07/2009,"60,723"
07/W.1/B1820,SFI ETS Walton Visitor Award,Richard Victor Abadi,"National University of Ireland, Maynooth (NUIM)",Quantitative Mathematical Modelling of Visual Hallucinations,01/11/2008,31/12/2012,"199,495"
07/SK/B1206,SFI Stokes Professorship & Lectureship Programme,James Murphy,Institute of Technology Sligo (ITS),James Murphy,01/11/2008,31/10/2013,"559,618"
07/SK/I1258b,SFI Stokes Professorship & Lectureship Programme,Martyn Pemble,Tyndall National Institute (TNI),Martyn Pemble,01/11/2008,31/12/2013,"1,064,219"
08/IN.1/B1859,SFI Principal Investigator Programme (PI),Kevin Devine,Trinity College Dublin (TCD),Cell wall metabolism and signal transduction: the linked roles of the YycFG PhoPR and VanRS two component systems in controlling cell wall metabolism and vancomycin resistance,01/11/2008,30/04/2013,"1,259,486"
07/IN.1/B1792,SFI Principal Investigator Programme (PI),Andreas Heise,Dublin City University (DCU),Biofunctional polymer architectures and responsive surfaces for advanced sensing and biomedical applications,01/11/2008,31/07/2014,"1,446,589"
07/CE/B1368,SFI Centre for Science Engineering and Technology (CSET),Fergus Shanahan,University College Cork (UCC),CSET APC: Alimentary Pharmabiotic Centre - Second Term Funding,01/11/2008,30/09/2014,"21,352,851"
05/CE3/B754s4,SFI Supplement,Brian McCraith,Dublin City University (DCU),CSET Biomedical Diagnostics Institute (BDI) Supplement ,31/10/2008,27/08/2009,"19,209"
08/USP/I1453,SFI US Ireland R&D Partnership - Planning Grant,Suresh Pillai,Dublin Institute of Technology (DIT),Visible light active nanocrystalline titania (TiO2) materials for cleaning polluted water,01/10/2008,30/12/2008,"2,304"
08/USP/B1446,SFI US Ireland R&D Partnership - Planning Grant,Catherine Godson,University College Dublin (UCD),Genome-Wide Association Studies of Diabetic Nephropathy,01/10/2008,30/12/2008,"3,622"
08/JS/1480,WISER Junior Scholarship,Karsten Menzel,University College Cork (UCC),SFI Scholarship - Young Women in Engineering ,01/10/2008,30/04/2010,"4,000"
08/JS/1463,WISER Junior Scholarship,Amanda Gibney,University College Dublin (UCD),SFI Scholarship - Young Women in Engineering ,01/10/2008,16/09/2011,"6,000"
08/JS/1459,WISER Junior Scholarship,Piaras O'hEachteirn,"National University of Ireland, Galway (NUIG)",SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/JS/1460,WISER Junior Scholarship,William O'Connor,University College Dublin (UCD),SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/JS/1487,WISER Junior Scholarship,Mary Dempsey,"National University of Ireland, Galway (NUIG)",SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/JS/1498,WISER Junior Scholarship,Patricia Kieran,University College Dublin (UCD),SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/JS/1499,WISER Junior Scholarship,Karsten Menzel,University College Cork (UCC),SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/JS/1502,WISER Junior Scholarship,Conor McCarthy,University of Limerick (UL),SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/JS/1503,WISER Junior Scholarship,Conor McCarthy,University of Limerick (UL),SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/JS/1507,WISER Junior Scholarship,Karsten Menzel,University College Cork (UCC),SFI Scholarship - Young Women in Engineering ,01/10/2008,30/09/2012,"8,000"
08/CW/B1511,SFI Conference and Workshop,Harry Holthofer,Dublin City University (DCU),International Conference on Trends in Bioanalytical Sciences and Biosensors 2009(ICTBSB 2009),01/10/2008,30/03/2009,"18,000"
07/W.1/B1798,SFI ETS Walton Visitor Award,James Rusling,"National University of Ireland, Galway (NUIG)",Magnetic nanostructured detection strategies for microfluidic multiplexed protein biomarker arrays,01/10/2008,30/09/2011,"134,468"
06/IN1/B98s1,SFI Supplement,Colin Hill,University College Cork (UCC),The generation of enhanced forms of the lantibiotic nisin for use in the food industry (NisEnhance),01/10/2008,20/12/2010,"137,479"
07/W.1/I1833,SFI ETS Walton Visitor Award,Antoni Kocot,Trinity College Dublin (TCD),Characterisation and device applications of liquid crystals exhibiting Biaxial nematic phase at room temperature,01/10/2008,25/11/2009,"180,700"
07/SK/I1245,SFI Stokes Professorship & Lectureship Programme,Philipe Moser,"National University of Ireland, Maynooth (NUIM)",Philippe Moser,01/10/2008,31/08/2014,"523,818"
07/SK/B1219,SFI Stokes Professorship & Lectureship Programme,Jennifer McManus,"National University of Ireland, Maynooth (NUIM)",Jennifer McManus,01/10/2008,30/09/2013,"547,856"
07/SK/B1241,SFI Stokes Professorship & Lectureship Programme,Andreas Heise,Dublin City University (DCU),Andreas Heise,01/10/2008,30/09/2013,"550,698"
07/IN.1/B1322,SFI Principal Investigator Programme (PI),Ciaran Regan,University College Dublin (UCD),Applied Neurotherapeutic Research Group Phase II,01/10/2008,25/03/2010,"625,604"
08/IN.1/B1853,SFI Principal Investigator Programme (PI),Leonie Young,Royal College of Surgeons in Ireland (RCSI),Mechanisms of SRC-1 mediated endocrine resistant breast cancer: uncovering prognostic markers and therapeutic targets,01/10/2008,30/04/2013,"889,806"
07/SK/I1218,SFI Stokes Professorship & Lectureship Programme,Nick Campbell,Trinity College Dublin (TCD),Nick Campbell,01/10/2008,30/09/2013,"1,101,245"
08/IN.1/B1845,SFI Principal Investigator Programme (PI),Timothy Foster,Trinity College Dublin (TCD),Surface proteins of Staphylococcus aureus involved in nasal colonization biofilm formation and immune evasion. Potential for vaccine development,01/10/2008,31/03/2013,"1,392,230"
07/W.1/I1815,SFI ETS Walton Visitor Award,Roger White,University College Dublin (UCD),Enhancing the Moland Model of the Greater Dublin Region: From strengthening theoretical foundations to improving end-user functionality,15/09/2008,14/01/2009,"59,310"
07/W.1/B1795,SFI ETS Walton Visitor Award,Andrea Levi,University College Dublin (UCD),Proteomic identification of the receptor for TLQPP21 a VGF-derived neuropeptide which increases energy expenditure and prevents development of diet-induced obesity,15/09/2008,12/02/2009,"93,173"
07/W.1/B1812,SFI ETS Walton Visitor Award,Jorge Serrador,"National University of Ireland, Galway (NUIG)",Assessing the Haemodynamic performance of NMES-assisted Venous Return,15/09/2008,14/12/2010,"156,468"
08/RFP/CMS1213,SFI Research Frontiers Programme (RFP),John Ryan,University College Dublin (UCD),Development of a Quantification and Visualisation Tool for the Assessment of Foetal Abnormalities.,01/09/2008,22/08/2010,"92,773"
08/RFP/PHY1236,SFI Research Frontiers Programme (RFP),Raymond Butler,"National University of Ireland, Galway (NUIG)",Probing the existence of Black Holes in Globular Star Clusters - by identifying and tracking their high-velocity stars,01/09/2008,30/06/2012,"100,557"
08/RFP/CMS1134,SFI Research Frontiers Programme (RFP),Patrick C Brennan,University College Dublin (UCD),A Clinical Volumetric Quantification Toolkit for Classifying Rheumatoid Arthritis and Quantifying Side-Effects of Antiretroviral Therapy for HIV-1 Infection from Magnetic Resonance Images.,01/09/2008,11/06/2010,"125,162"
07/W.1/I1819,SFI ETS Walton Visitor Award,Vadim Alekseev,"National University of Ireland, Maynooth (NUIM)",Spectroscopy of the I2 molecule and the Na-CF4 complex in rare gas solids: vibrationally induced transitions and stimulated radiative decay of laser excited electronic states,01/09/2008,25/11/2009,"126,229"
08/RFP/PHY1100,SFI Research Frontiers Programme (RFP),Gerard O'Sullivan,University College Dublin (UCD),Investigation of radiative energy losses from tungsten plasmas,01/09/2008,29/02/2012,"126,759"
08/RFP/MTH1247,SFI Research Frontiers Programme (RFP),Michael Tuite,"National University of Ireland, Galway (NUIG)",Higher Genus Vertex Operator Algebras,01/09/2008,29/02/2012,"128,349"
08/RFP/CHE1274,SFI Research Frontiers Programme (RFP),Wolfgang Schmitt,Trinity College Dublin (TCD),Supramolecular Coordination Assemblies as Templates for the Bio-Inspired Synthesis of Nanosized Carbonates and Ceramics,01/09/2008,29/02/2012,"130,154"
08/RFP/MTH1181,SFI Research Frontiers Programme (RFP),Eimear Byrne,University College Dublin (UCD),Codes Over Rings and Applications to Combinatorics,01/09/2008,30/04/2012,"136,694"
08/RFP/CMS1277,SFI Research Frontiers Programme (RFP),Andrew Butterfield,Trinity College Dublin (TCD),Formalising the Software/Hardware Interface,01/09/2008,30/09/2012,"138,949"
07/W.1/I1813,SFI ETS Walton Visitor Award,Gregory Szulczewski,Trinity College Dublin (TCD),Spin-electronics with organic materials,01/09/2008,28/06/2009,"141,271"
08/RFP/PHY1558,SFI Research Frontiers Programme (RFP),Martin Henry,Dublin City University (DCU),Isovalent impurity band doping of semiconductors - a new tool for device design,01/09/2008,29/02/2012,"143,031"
08/RFP/PHY1180,SFI Research Frontiers Programme (RFP),Padraig Dunne,University College Dublin (UCD),Coherent Short Wavelength Radiation - Resonantly enhanced high harmonic generation from colliding laser plasmas,01/09/2008,29/02/2012,"146,401"
